TP9,AF7,AF8,TP10
-75.195,14.16,9.766,-228.516
-88.867,8.301,9.277,-241.211
-77.148,8.789,-2.93,-242.188
-59.082,11.719,3.418,-235.84
-75.195,11.719,14.648,-233.887
-87.402,9.277,1.465,-235.84
-80.078,6.836,-4.883,-232.422
-66.406,5.371,-4.883,-224.121
-52.246,1.953,1.465,-208.008
-49.805,2.93,-4.883,-193.359
-52.246,7.812,-18.066,-187.012
-49.805,5.859,-11.23,-182.617
-39.551,3.418,-6.836,-179.199
-20.996,8.789,-8.301,-169.922
-16.113,14.648,5.371,-157.227
-22.461,17.09,8.301,-147.949
-26.367,17.578,-2.441,-147.461
-19.043,20.02,-5.371,-150.391
-1.465,19.043,2.441,-142.09
6.348,17.578,5.371,-127.93
3.906,21.484,4.395,-118.652
3.418,20.02,1.953,-116.699
7.812,15.137,-8.301,-114.258
19.043,13.184,5.371,-113.281
22.461,12.695,21.973,-108.398
16.602,15.625,6.836,-98.145
15.625,21.973,2.93,-90.332
18.066,21.973,-0.488,-88.867
33.203,22.949,-4.883,-85.449
36.133,25.879,12.207,-70.312
22.461,23.926,7.812,-63.965
17.09,22.461,-3.906,-74.707
13.672,18.066,-6.348,-79.102
25.879,15.625,-2.93,-76.66
42.48,18.066,10.254,-71.289
32.715,20.02,9.766,-70.801
21.484,19.043,10.254,-78.125
16.113,19.531,6.836,-81.055
24.902,19.043,5.859,-82.031
39.062,17.578,21.484,-76.172
30.273,14.648,16.113,-72.754
20.02,12.695,8.301,-78.125
15.137,12.207,6.836,-84.961
28.809,15.137,6.348,-82.52
44.434,19.043,20.508,-67.871
33.691,17.578,25.879,-60.547
25.879,17.578,11.23,-66.895
23.438,12.695,9.766,-76.66
29.297,9.766,10.742,-79.59
41.016,16.113,16.602,-71.777
38.086,16.113,19.531,-60.059
31.25,15.137,9.766,-62.5
27.344,19.531,1.465,-65.918
34.18,18.066,-6.836,-66.895
48.828,17.578,0.977,-63.965
46.387,21.973,14.16,-49.316
35.645,21.973,8.789,-41.016
32.715,19.531,0.0,-45.41
34.18,19.043,-7.324,-51.27
43.457,18.555,8.789,-42.969
44.434,20.508,29.297,-30.273
36.133,18.555,20.02,-30.273
26.855,16.602,1.953,-34.18
24.902,15.137,-0.488,-33.203
37.109,18.555,12.695,-26.367
39.062,23.926,21.484,-19.043
31.25,23.926,19.043,-17.578
26.367,20.996,16.602,-24.902
22.949,21.484,11.23,-30.273
35.645,20.02,14.16,-22.949
41.016,20.02,20.996,-11.719
21.973,19.043,15.137,-13.184
15.137,16.602,9.277,-28.809
21.484,17.09,-7.812,-31.25
31.25,17.09,-8.789,-27.344
40.039,18.555,13.184,-22.461
33.203,16.602,7.812,-20.996
20.02,16.113,-1.953,-29.297
14.648,13.184,-7.812,-39.062
26.855,12.207,-11.23,-41.992
35.645,14.16,-0.977,-37.598
28.809,17.578,0.977,-34.668
28.32,15.625,-8.789,-29.785
31.25,14.16,-4.883,-25.391
22.949,17.578,4.883,-52.734
23.926,21.973,14.16,-61.523
33.691,21.973,16.602,-27.832
31.25,16.113,14.648,-17.578
25.391,18.066,8.301,-29.785
40.527,21.484,1.465,-34.18
57.129,20.02,17.09,-20.02
49.805,20.996,20.02,-10.254
49.316,23.926,8.301,-11.23
45.898,20.508,4.395,-16.602
51.27,16.113,0.488,-14.648
70.801,16.602,15.625,-2.441
60.547,18.555,25.879,-3.418
45.41,17.09,10.742,-9.766
41.992,12.207,0.488,-12.695
40.527,7.812,-0.977,-18.066
54.199,11.719,12.695,-20.996
62.988,16.602,17.578,-13.672
49.805,18.066,14.16,-9.277
35.156,22.949,12.207,-14.648
41.992,28.32,7.324,-18.066
57.129,31.25,11.23,-9.277
59.082,31.738,13.184,-4.883
46.387,30.273,13.672,-12.207
37.598,27.344,17.578,-16.602
37.598,24.902,11.23,-26.855
52.246,24.414,13.672,-24.414
54.199,26.367,22.461,-25.391
37.109,24.414,10.742,-26.367
27.832,23.438,7.324,-22.461
28.32,24.902,3.418,-32.715
35.645,25.879,5.859,-39.551
45.41,28.32,25.391,-33.691
38.086,26.367,23.926,-31.738
22.949,22.949,8.301,-40.527
20.02,20.996,0.977,-47.852
30.762,16.602,-0.977,-51.27
37.109,19.043,11.23,-55.664
34.18,22.461,22.949,-53.711
26.367,20.996,12.695,-54.199
23.438,20.508,6.348,-59.57
33.203,19.043,13.184,-59.57
37.109,16.602,19.531,-47.852
29.297,19.531,22.949,-43.945
25.879,24.414,18.555,-45.898
21.484,20.508,5.859,-48.828
30.273,18.066,3.906,-59.082
45.41,17.578,16.602,-65.918
36.133,16.602,19.043,-59.57
27.344,17.578,14.648,-62.5
16.602,12.207,4.883,-77.637
19.043,4.883,-5.859,-94.238
38.574,10.254,7.812,-91.797
38.574,13.184,12.695,-81.055
29.297,8.301,0.488,-85.938
19.043,7.812,-2.441,-87.402
23.926,3.906,-6.348,-86.914
38.574,4.883,4.395,-78.613
34.18,7.324,17.578,-68.359
20.996,4.883,11.719,-61.035
13.672,6.348,15.137,-60.059
19.531,6.836,4.883,-68.359
38.086,6.836,4.883,-65.43
36.621,9.277,19.531,-59.57
16.602,8.789,12.207,-59.57
12.207,7.324,0.0,-65.918
19.531,10.254,-11.719,-74.707
31.738,12.207,-2.441,-68.848
32.227,11.23,10.254,-59.082
21.973,12.695,6.836,-54.199
6.836,13.672,0.0,-59.082
9.766,11.719,-1.953,-75.684
28.809,10.742,8.301,-85.449
32.227,16.113,24.414,-72.754
25.879,21.973,22.949,-62.012
15.625,19.043,19.043,-66.895
14.16,12.695,9.277,-70.312
32.715,15.137,4.883,-75.684
42.969,18.555,12.207,-72.266
33.203,17.09,12.207,-61.523
20.02,17.09,14.648,-62.988
11.719,17.578,7.812,-62.5
21.973,20.02,-2.441,-50.293
34.18,23.926,12.207,-41.992
25.391,23.438,23.438,-46.387
16.602,22.461,9.766,-60.547
8.301,18.066,2.441,-64.941
16.113,20.508,18.066,-65.43
34.18,24.902,31.25,-62.988
27.832,20.996,32.227,-59.57
17.578,20.508,23.926,-65.43
11.23,20.996,17.578,-67.871
19.043,16.602,16.602,-73.242
34.18,13.184,24.414,-75.195
26.855,10.742,26.855,-72.754
15.137,12.207,15.137,-72.754
11.719,13.184,8.301,-79.102
16.602,10.254,4.883,-89.844
26.855,13.184,10.254,-82.031
25.879,14.648,15.625,-78.125
20.996,14.648,8.789,-78.613
12.695,12.695,4.883,-75.684
14.648,10.254,-0.977,-80.566
29.785,11.719,6.836,-82.031
28.32,12.207,22.949,-68.848
16.113,7.324,14.648,-70.801
16.602,3.906,5.371,-79.102
29.785,4.883,-0.488,-75.684
41.016,8.301,10.254,-67.383
37.109,11.23,26.367,-63.477
16.602,7.324,18.555,-77.637
6.836,8.301,6.836,-82.031
24.414,16.113,-3.418,-74.219
31.738,13.672,3.418,-77.148
29.297,13.672,9.766,-73.73
28.32,18.066,-0.488,-63.965
20.508,16.113,4.883,-70.312
22.949,18.066,4.883,-62.988
36.133,18.555,4.883,-53.223
40.527,18.555,7.812,-57.129
27.832,20.508,9.766,-59.082
22.949,21.973,20.508,-65.43
24.902,22.949,10.742,-63.477
37.109,21.973,8.301,-54.688
44.434,21.973,24.414,-47.852
34.18,26.367,25.391,-50.293
27.832,28.32,19.531,-50.781
27.344,25.391,16.113,-46.875
41.016,23.926,13.672,-48.34
56.152,26.367,24.902,-42.969
48.34,24.414,32.227,-42.48
36.621,21.484,23.926,-41.016
30.273,20.02,15.625,-41.504
33.691,18.066,9.766,-53.711
45.898,20.02,19.531,-52.246
34.668,20.508,27.344,-46.875
20.02,15.625,19.043,-47.852
14.16,9.277,12.695,-52.734
18.066,7.812,10.254,-50.293
31.738,7.324,22.949,-42.48
30.273,10.742,30.273,-47.363
23.438,13.184,19.531,-50.781
16.602,9.277,11.23,-62.988
26.855,10.254,4.883,-75.195
41.016,15.625,14.16,-66.406
39.062,18.066,24.902,-56.152
30.762,15.625,15.625,-57.129
25.391,13.184,5.371,-62.988
26.855,11.23,-5.371,-67.871
36.621,10.254,2.441,-70.312
37.109,11.23,21.484,-60.547
31.738,9.277,20.996,-57.617
24.902,12.695,7.812,-69.336
18.066,13.672,-3.418,-78.125
26.855,8.789,1.465,-75.684
32.715,9.766,15.625,-68.359
22.949,12.207,16.113,-68.848
15.137,9.277,7.324,-74.707
15.625,7.324,-0.977,-82.52
30.273,6.836,-3.906,-82.031
32.715,7.324,11.23,-75.195
21.484,8.301,13.184,-72.266
15.625,6.836,6.836,-75.684
6.348,2.441,0.0,-78.613
17.578,2.441,3.418,-81.055
33.203,3.418,22.461,-76.172
21.484,0.488,20.508,-66.406
9.766,1.953,9.766,-74.219
11.23,4.395,8.301,-84.961
19.531,1.953,4.395,-89.844
31.738,2.93,12.207,-86.914
23.438,4.883,24.902,-75.684
9.277,2.441,16.113,-80.566
7.812,4.883,7.812,-84.961
19.043,12.695,9.766,-81.543
32.227,18.066,18.555,-73.73
28.32,15.137,21.973,-74.219
19.531,8.789,14.16,-74.219
16.113,7.812,6.348,-77.637
23.926,10.742,12.207,-81.055
41.504,16.602,24.902,-71.289
43.457,20.996,25.879,-67.871
31.738,20.996,18.555,-70.312
20.996,19.531,15.625,-74.707
22.949,17.578,11.719,-80.566
31.25,16.113,20.508,-80.566
22.461,15.625,31.738,-81.055
12.695,14.16,23.926,-84.961
6.836,11.719,21.484,-91.797
6.348,12.207,20.508,-93.262
24.902,15.137,21.973,-91.797
28.32,17.578,25.391,-97.168
14.648,17.09,26.367,-98.145
5.859,13.672,22.949,-101.562
6.348,9.277,7.324,-111.816
25.391,11.23,6.836,-110.352
25.879,16.602,23.438,-99.121
15.137,13.672,25.391,-97.168
11.719,9.766,22.461,-98.145
6.836,6.836,9.766,-96.68
23.438,8.789,11.719,-86.914
33.691,11.23,23.438,-78.613
19.531,11.719,12.207,-84.961
9.766,13.672,6.348,-86.914
8.301,14.648,9.277,-87.402
18.066,18.555,9.766,-90.332
30.273,19.531,14.16,-82.52
24.414,17.578,13.184,-81.055
15.625,17.09,12.695,-92.285
10.254,12.695,3.418,-101.562
19.043,9.766,0.977,-98.633
29.785,15.625,22.949,-91.309
23.438,15.625,25.879,-81.543
19.531,14.16,21.484,-79.59
14.648,15.625,22.461,-86.914
20.508,14.16,20.508,-80.078
35.645,15.137,31.25,-70.312
27.832,20.508,41.504,-64.453
18.066,20.508,30.762,-58.594
15.625,19.043,21.973,-64.453
19.531,18.555,23.438,-72.266
31.25,21.484,31.738,-64.941
29.297,22.949,27.832,-61.523
16.602,22.461,16.602,-65.43
8.301,21.484,12.695,-69.824
10.254,15.625,6.836,-76.172
21.484,14.648,7.812,-70.312
19.531,16.113,9.766,-64.941
8.789,14.16,6.836,-64.941
1.465,8.301,4.883,-74.219
2.441,8.789,-2.93,-84.961
15.625,9.766,5.371,-85.938
18.066,7.812,14.648,-89.844
9.766,7.324,7.812,-92.773
3.418,8.789,5.371,-99.121
4.395,9.766,-7.324,-113.281
21.484,11.719,-2.441,-117.676
24.902,13.672,11.719,-114.258
13.184,10.254,1.465,-119.141
10.742,12.207,0.977,-124.512
8.789,16.113,2.441,-126.465
20.02,15.625,-0.977,-135.254
29.297,18.066,11.23,-132.812
13.672,17.578,21.973,-127.441
6.836,17.09,19.531,-125.977
13.672,20.02,9.277,-121.582
24.902,19.043,18.066,-121.582
35.156,20.02,32.227,-116.211
24.902,20.02,23.438,-114.746
14.16,17.09,8.301,-124.512
9.766,16.113,-3.906,-135.254
22.949,14.16,-5.859,-144.531
35.645,11.719,15.625,-137.695
24.414,10.742,23.438,-133.789
19.043,12.207,16.602,-141.602
16.113,14.16,15.137,-145.508
25.879,11.23,11.23,-150.879
41.016,12.695,13.672,-145.508
31.738,16.113,20.508,-142.578
19.043,17.578,17.09,-146.973
11.23,15.625,10.254,-150.879
19.531,15.625,5.859,-148.926
36.133,19.531,5.371,-130.859
22.461,20.02,15.625,-130.859
11.719,18.555,22.461,-140.137
12.695,11.23,12.695,-138.672
16.602,8.789,1.953,-137.207
27.832,11.23,11.719,-132.812
25.391,12.207,17.578,-122.559
17.578,15.625,8.789,-116.699
10.254,18.066,4.883,-126.953
13.184,15.625,1.953,-133.301
31.25,15.625,12.207,-127.93
30.762,19.043,23.438,-127.93
19.531,18.555,11.719,-128.906
11.23,14.648,7.812,-130.371
12.695,15.625,-2.441,-136.719
29.297,20.996,0.977,-133.789
30.273,22.949,19.531,-126.465
18.066,19.043,19.043,-125.0
8.301,19.043,10.742,-128.906
8.301,19.531,-3.906,-132.812
19.043,19.531,0.488,-136.719
21.973,20.996,8.301,-135.742
11.719,20.508,2.441,-137.207
6.836,20.02,0.977,-143.555
3.906,17.09,-10.742,-155.273
17.09,20.02,-6.348,-149.902
35.156,26.855,7.324,-135.254
26.367,21.973,7.812,-131.348
17.578,16.602,3.418,-140.137
12.207,19.531,-7.324,-147.461
17.578,19.531,-13.184,-145.02
24.414,17.09,1.465,-138.672
13.672,16.113,8.789,-125.977
6.348,15.625,5.371,-126.465
7.324,15.625,-1.465,-145.996
20.02,15.625,-4.883,-149.902
29.785,16.602,3.418,-138.184
22.949,17.09,11.23,-129.883
19.043,13.672,14.648,-131.836
10.742,10.742,13.672,-139.16
14.16,12.207,4.883,-144.531
28.809,11.23,9.766,-134.277
23.438,11.23,19.043,-127.441
12.695,12.207,8.789,-136.23
4.395,6.836,2.93,-138.184
7.324,2.93,3.906,-135.742
21.484,8.301,15.137,-126.465
23.926,11.23,18.555,-125.977
17.09,10.742,7.324,-134.766
11.719,15.137,-2.441,-138.184
10.254,14.16,-1.465,-145.02
24.902,15.137,0.977,-140.625
33.691,11.23,3.418,-128.906
20.508,5.371,10.254,-134.766
9.766,9.277,14.16,-137.695
17.09,7.812,3.906,-135.742
36.133,6.836,4.395,-127.93
34.668,7.324,15.625,-109.375
21.973,6.348,10.742,-97.168
19.531,5.859,8.789,-94.238
21.484,4.395,-2.441,-98.145
30.273,8.789,4.395,-98.633
30.762,12.207,22.949,-94.727
23.438,13.184,21.484,-92.773
16.602,13.672,18.066,-98.633
15.625,9.766,4.395,-108.398
24.414,9.766,1.953,-107.422
30.273,16.113,10.254,-99.121
20.02,15.137,13.184,-99.609
10.742,10.742,16.602,-104.492
5.371,11.719,5.371,-112.793
13.184,15.625,1.953,-116.211
24.902,13.184,8.789,-105.469
20.996,12.207,12.207,-105.469
17.578,15.625,12.695,-108.887
16.113,13.184,13.184,-107.91
26.367,12.695,11.719,-110.84
41.992,16.113,21.973,-100.586
29.785,17.09,28.32,-92.773
15.137,20.02,22.461,-93.75
10.742,19.043,18.066,-91.797
15.625,12.207,22.461,-91.309
35.156,15.137,29.785,-90.332
37.109,18.066,20.996,-90.82
29.297,18.555,12.207,-89.844
23.438,19.531,18.066,-95.703
27.832,19.043,14.648,-106.445
41.992,20.02,16.602,-101.562
32.715,19.531,31.25,-90.82
17.09,15.137,23.438,-95.215
15.625,14.648,10.254,-101.074
20.02,17.09,10.254,-98.633
29.785,14.16,16.602,-89.355
31.25,11.719,25.879,-85.449
24.414,16.602,24.414,-91.309
21.973,17.09,12.207,-97.168
23.438,13.184,5.371,-99.609
32.715,13.672,15.137,-104.004
37.109,12.695,27.344,-103.027
28.32,12.207,22.461,-108.887
20.996,16.113,18.066,-117.188
20.996,16.602,14.648,-124.023
34.18,18.555,24.414,-126.465
42.969,23.438,35.645,-126.953
32.227,20.508,28.32,-125.977
24.902,15.137,25.879,-129.395
23.438,14.648,18.066,-147.461
34.668,12.207,19.043,-153.32
42.48,13.184,27.344,-137.207
25.391,16.602,23.926,-137.695
12.207,16.602,20.996,-147.461
7.812,12.695,12.695,-142.578
23.926,10.742,15.137,-139.648
35.156,12.207,34.668,-133.789
22.461,12.207,41.992,-130.859
14.648,14.16,33.691,-136.719
10.254,14.16,19.531,-137.207
19.531,13.184,25.391,-135.742
35.156,14.648,41.016,-126.465
28.32,16.602,32.227,-118.652
17.578,13.184,18.555,-124.512
14.648,13.672,17.09,-128.418
21.973,19.531,21.484,-125.977
33.203,21.484,27.344,-117.676
29.297,20.02,25.391,-109.863
20.508,14.648,18.555,-116.699
7.812,10.742,18.555,-123.047
6.836,8.789,13.672,-122.07
24.902,11.719,20.02,-112.305
21.484,17.09,29.297,-108.887
7.812,14.648,23.438,-116.211
1.953,10.254,19.531,-117.188
4.883,7.324,10.742,-121.582
18.555,9.277,16.113,-123.535
20.996,11.719,35.156,-113.281
9.766,11.23,38.086,-106.445
3.418,9.277,31.25,-118.652
12.695,7.324,23.438,-130.371
27.832,7.324,27.344,-124.023
28.809,6.836,32.227,-123.535
17.09,4.883,27.344,-124.023
7.324,2.93,21.484,-121.582
7.324,2.441,13.184,-127.93
20.02,4.395,19.043,-126.465
22.461,2.93,29.297,-112.305
8.789,3.906,30.762,-111.328
0.977,5.859,30.273,-125.0
2.441,5.371,19.531,-120.605
15.625,5.859,16.113,-110.84
23.926,6.836,30.762,-103.027
16.113,7.812,38.086,-93.262
8.301,9.277,33.203,-95.703
8.789,11.23,19.531,-95.215
22.461,15.137,21.973,-90.332
29.785,16.113,35.645,-82.031
20.02,17.578,36.133,-77.148
14.16,16.602,29.297,-79.102
8.789,13.672,25.391,-87.891
16.602,17.09,25.391,-91.309
28.32,22.949,30.762,-82.52
22.949,27.832,32.227,-76.66
20.02,27.344,23.438,-83.496
13.672,26.367,14.648,-96.191
14.648,24.902,9.766,-104.004
29.297,22.461,14.16,-93.262
25.879,19.043,18.066,-84.961
19.531,20.996,19.043,-97.168
14.648,21.484,14.648,-107.422
13.672,15.137,2.441,-104.98
23.926,16.113,23.438,-94.727
19.043,14.16,35.156,-92.773
12.695,10.742,23.926,-86.426
11.719,12.207,19.531,-88.379
13.184,14.648,13.672,-89.844
24.414,17.09,20.02,-80.078
24.902,19.043,23.438,-73.242
17.09,20.02,19.531,-71.777
13.672,20.508,14.16,-72.266
10.254,25.391,9.277,-85.449
20.996,26.367,9.766,-91.797
31.25,19.531,8.789,-83.496
20.508,20.996,10.742,-77.637
15.137,25.879,14.648,-83.008
22.949,26.855,6.836,-95.703
36.133,28.32,8.789,-94.727
37.109,25.879,17.09,-90.332
23.438,22.461,6.836,-94.727
9.766,16.602,1.953,-104.98
6.348,14.648,0.488,-116.211
22.461,21.973,2.93,-114.258
32.227,26.855,13.672,-105.957
18.555,20.508,12.207,-104.98
7.812,17.09,2.93,-106.934
6.836,18.066,0.488,-120.117
19.531,17.09,11.719,-118.164
29.785,18.555,21.973,-105.957
19.043,23.438,18.066,-106.934
14.16,26.855,9.766,-113.281
13.672,27.344,8.301,-112.793
21.484,26.367,2.93,-117.676
28.809,26.855,13.672,-115.234
19.531,24.414,24.414,-113.77
14.16,21.484,12.695,-120.117
10.742,19.531,5.859,-127.93
18.555,19.531,3.906,-134.766
34.18,20.508,13.672,-126.953
33.691,21.484,21.973,-122.07
26.855,24.414,22.461,-125.0
18.555,22.461,11.719,-133.789
17.09,20.02,-0.977,-139.648
33.203,22.461,17.09,-135.254
30.762,23.926,26.367,-130.371
18.066,21.973,15.137,-136.719
11.719,20.508,12.695,-144.043
13.672,19.043,11.719,-141.602
31.738,18.555,18.555,-132.812
30.273,20.508,17.578,-128.418
16.602,20.508,13.184,-132.324
11.23,15.625,14.648,-137.695
11.23,12.695,2.93,-150.879
21.484,12.695,1.953,-159.668
25.879,16.113,20.02,-143.555
22.461,19.531,16.113,-139.16
18.555,16.602,8.789,-145.508
17.09,15.137,5.859,-144.531
29.785,15.137,8.789,-138.184
36.133,20.508,21.484,-125.488
25.391,24.902,22.949,-126.953
16.602,21.973,17.578,-134.277
16.113,24.414,11.719,-136.23
30.273,28.809,15.625,-144.043
34.18,30.762,31.738,-140.137
20.508,26.855,29.785,-127.441
15.137,22.949,22.949,-128.418
18.066,20.996,11.719,-133.789
28.809,22.461,17.578,-125.977
36.133,22.949,31.738,-111.816
25.879,21.973,26.367,-111.816
19.043,21.484,16.113,-115.234
11.719,19.043,6.836,-112.305
20.02,20.02,9.766,-110.84
33.691,23.926,20.508,-105.469
22.949,23.926,24.414,-103.516
11.23,19.531,20.508,-104.492
11.719,18.555,7.812,-104.492
20.996,16.602,7.812,-110.84
32.227,15.625,18.066,-107.422
30.273,19.531,20.02,-97.168
20.508,20.996,17.09,-93.75
16.602,15.625,8.301,-103.027
27.832,16.113,2.93,-104.004
39.062,20.02,20.508,-99.609
31.738,15.625,23.926,-95.215
22.949,13.672,18.066,-91.797
13.672,16.113,21.973,-101.074
14.16,16.113,12.695,-107.422
32.227,14.648,20.996,-95.215
34.18,16.113,31.25,-82.031
26.367,16.113,18.555,-81.055
18.066,11.23,14.648,-90.332
19.043,11.23,17.578,-95.703
34.18,12.207,22.461,-88.867
41.992,12.695,30.273,-82.031
28.32,13.672,26.367,-80.566
14.648,12.695,13.184,-82.52
14.16,9.766,3.906,-83.008
27.344,12.207,7.812,-86.426
33.203,13.184,30.762,-86.426
24.414,7.324,29.785,-86.914
12.695,5.371,25.879,-85.938
11.23,7.812,24.414,-87.891
30.273,12.207,26.367,-89.355
35.645,10.742,39.551,-81.543
22.949,9.766,37.109,-78.125
9.766,8.301,26.367,-81.543
6.836,6.348,16.602,-88.867
26.367,10.742,16.602,-87.402
37.109,15.625,27.832,-72.266
26.367,13.672,29.297,-71.777
21.973,11.23,19.531,-76.172
18.066,9.766,10.742,-83.496
28.32,6.348,9.277,-89.355
45.41,8.789,23.438,-84.473
34.18,16.602,27.832,-77.148
22.949,19.043,22.949,-87.891
27.344,18.066,14.16,-97.168
40.527,20.02,4.883,-100.098
49.316,20.996,13.184,-93.75
41.016,17.09,19.043,-83.008
30.762,16.113,20.996,-87.891
27.344,18.555,20.508,-87.891
32.715,20.996,16.113,-81.055
41.504,21.484,26.855,-77.637
37.598,21.973,31.25,-68.848
24.902,22.461,24.902,-65.918
14.648,21.973,20.508,-67.871
20.02,20.996,10.254,-71.289
42.969,21.973,21.973,-68.359
41.504,25.391,34.668,-59.082
22.949,25.391,26.855,-59.082
16.602,26.855,21.484,-64.453
18.555,26.855,14.16,-72.266
31.25,27.344,21.484,-69.824
30.762,28.809,34.668,-64.453
19.043,26.855,32.715,-76.172
10.742,23.926,20.02,-83.496
16.113,25.391,10.254,-84.961
32.227,29.297,18.066,-83.984
33.203,30.762,24.902,-78.125
23.438,32.227,21.484,-77.637
14.16,30.273,12.207,-83.984
11.23,26.367,3.906,-88.379
23.438,26.855,3.906,-84.961
33.203,26.855,14.648,-78.125
23.926,28.809,18.066,-76.66
17.09,27.344,9.766,-80.566
20.02,27.344,0.0,-83.984
29.297,27.832,0.977,-80.078
35.645,27.344,14.648,-68.848
29.297,26.855,13.184,-63.965
21.973,28.809,6.836,-69.824
22.461,28.32,2.441,-73.242
28.809,28.809,8.301,-67.871
36.133,28.32,20.996,-59.57
28.809,21.484,14.16,-60.547
20.02,20.508,6.836,-63.965
19.043,22.461,3.418,-74.707
21.973,21.484,3.418,-86.426
33.691,25.391,20.02,-85.449
34.18,27.344,25.879,-82.031
29.785,23.926,12.695,-83.984
24.902,20.508,10.254,-88.867
29.785,18.555,6.836,-93.262
44.434,19.043,10.742,-90.82
36.133,15.625,20.02,-85.449
24.902,15.137,12.695,-92.285
20.996,19.531,4.883,-104.98
20.996,18.066,7.324,-107.422
32.715,17.578,15.625,-103.516
28.809,18.066,16.602,-103.516
14.16,14.648,14.16,-103.027
9.277,13.672,12.207,-109.375
14.648,19.043,-0.977,-120.605
29.785,21.484,7.324,-116.699
28.32,18.066,21.973,-109.863
21.973,17.578,18.066,-96.191
16.113,12.695,18.555,-88.379
12.695,6.348,12.695,-93.262
32.227,9.277,13.184,-88.379
39.062,12.207,20.996,-80.078
24.414,10.254,24.902,-72.754
13.672,9.277,28.32,-74.707
6.836,11.23,20.996,-87.402
18.066,10.742,19.531,-84.961
28.809,7.324,26.855,-66.895
21.973,6.348,26.367,-59.082
11.719,8.789,23.926,-58.594
4.883,12.207,9.277,-61.035
20.996,12.207,6.836,-67.871
29.297,10.254,27.344,-63.477
18.066,11.23,27.832,-58.105
11.719,15.625,26.367,-59.082
7.324,14.16,17.09,-60.547
15.625,12.695,11.719,-62.012
27.344,14.648,24.902,-53.223
22.461,13.672,26.367,-47.852
11.23,12.207,26.855,-58.594
4.883,13.672,16.113,-65.43
16.602,10.742,14.16,-63.965
33.691,9.766,31.738,-59.57
29.785,12.695,30.762,-60.059
19.531,13.184,25.391,-58.105
17.09,10.742,19.043,-59.57
20.996,13.672,6.836,-70.801
32.715,19.043,17.09,-64.453
30.273,18.066,26.855,-60.547
19.043,18.555,16.602,-69.336
9.277,17.578,12.695,-70.801
19.531,18.066,14.648,-65.918
37.109,22.461,22.461,-57.617
31.25,22.949,21.484,-58.105
14.648,20.508,12.695,-64.941
3.418,20.02,10.254,-68.359
11.23,20.508,6.836,-66.406
24.902,19.043,12.695,-65.43
21.484,15.625,18.066,-70.801
16.113,18.555,20.996,-68.359
10.742,22.949,21.484,-68.848
9.766,20.508,15.137,-75.684
20.996,17.578,24.902,-70.312
20.996,18.555,36.621,-62.012
7.812,20.508,23.926,-59.57
0.977,21.484,18.555,-64.453
3.906,20.996,14.648,-62.988
21.484,20.996,21.484,-59.57
28.32,19.531,32.715,-56.641
17.09,16.113,23.926,-47.852
7.812,14.648,17.09,-53.223
4.395,14.648,13.184,-56.641
21.484,17.578,22.461,-45.41
34.668,16.602,36.621,-34.668
23.438,11.719,36.133,-32.227
13.184,14.648,29.297,-36.133
13.184,17.09,19.531,-42.48
25.879,17.09,21.484,-40.527
32.227,21.973,44.434,-27.344
23.926,21.484,41.016,-31.25
17.578,17.09,28.809,-41.992
13.672,13.184,21.973,-41.016
25.879,15.625,20.508,-43.457
40.527,19.043,34.668,-34.18
31.25,15.137,40.039,-29.297
20.508,13.184,32.715,-43.457
16.602,14.16,17.09,-48.828
27.832,15.137,10.742,-48.828
41.504,14.648,23.438,-47.852
31.738,10.742,25.391,-47.852
16.602,10.254,19.043,-59.57
13.184,14.648,18.555,-74.219
17.578,17.09,19.043,-80.566
34.18,16.113,19.531,-76.172
41.016,14.16,24.902,-64.941
26.367,11.719,24.902,-62.5
19.043,11.23,14.648,-63.477
23.926,12.207,5.859,-65.918
39.551,18.555,16.602,-62.988
42.48,23.926,23.438,-44.922
29.785,21.484,18.555,-40.527
21.973,19.531,15.625,-56.641
25.391,17.578,10.254,-65.43
40.039,18.066,22.949,-55.176
45.898,19.043,30.762,-43.457
32.227,19.531,16.602,-44.434
23.438,20.508,17.09,-50.293
19.043,15.137,17.09,-47.852
28.32,14.16,15.137,-43.945
37.598,20.02,34.668,-35.645
28.809,17.09,36.133,-34.668
17.09,12.695,24.902,-36.133
12.695,16.113,18.555,-43.945
30.273,20.02,24.902,-48.34
38.574,15.625,36.621,-41.992
25.391,15.625,30.273,-49.316
17.09,20.996,20.508,-53.711
14.16,20.996,10.742,-62.012
25.391,21.484,14.16,-63.477
37.598,23.438,32.227,-46.387
31.738,23.926,35.645,-32.715
22.949,25.391,35.156,-31.738
18.555,26.855,27.832,-33.203
29.785,26.367,22.461,-39.062
41.016,22.949,31.738,-33.691
34.18,20.508,35.156,-24.902
24.414,21.484,32.227,-29.785
19.043,21.484,23.926,-37.598
23.438,19.043,22.461,-37.109
32.715,16.602,24.902,-35.645
21.973,16.602,19.043,-36.133
5.859,19.043,18.555,-41.504
2.441,21.973,14.648,-49.805
11.719,22.949,13.184,-47.363
31.25,21.484,27.832,-42.969
27.832,17.09,36.621,-39.551
10.254,16.113,29.297,-38.574
8.789,21.484,26.855,-48.34
20.508,21.973,17.578,-54.199
32.715,13.184,21.973,-48.828
26.367,12.207,34.668,-48.34
23.438,17.578,22.461,-44.434
31.738,21.484,12.695,-30.273
22.949,19.531,3.906,-38.574
